가게ID,가게명,업종,평점,날짜,리뷰내용
1880446808,"ddd카페,디저트",디저트카페,,,"성수에 늦은 시간까지 영업하는 카페가 희귀한데, 무려 열두시까지 영업해서 넘 좋아요:) 초록톤톤의 인테리어가 감각적이고, 곳곳에 포토존이 많아요!"
1880446808,"ddd카페,디저트",디저트카페,,,성수에서 깔끔하고 조용한 곳이에요!!!맛있게 잘 먹었습니당!
1880446808,"ddd카페,디저트",디저트카페,,,성수에서 깔끔하고 조용한 곳이에요!!!맛있게 잘 먹었습니당!
1880446808,"ddd카페,디저트",디저트카페,,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",디저트카페,,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",디저트카페,,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",디저트카페,,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",디저트카페,,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",디저트카페,,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 너무 예뻐요 ! 늦은 시간까지 영업을 하는 카페를 찾다가 우연히 발견하게 되었는데 마음에 쏙 들어요 :)
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 너무 예뻐요 ! 늦은 시간까지 영업을 하는 카페를 찾다가 우연히 발견하게 되었는데 마음에 쏙 들어요 :)
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",디저트카페,,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",디저트카페,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
